production_budget,opening_gross,usa_gross,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score,gross
8000000.0,86831.0,34469210.0,58469210.0,2003.0,1.85,109.0,11736.0,4500000.0,7.3,34468224.0
5000000.0,18343611.0,32462372.0,90894962.0,2014.0,1.78,101.0,2161.0,5000000.0,5.0,32453345.0
5000000.0,260865.0,27298285.0,55736588.0,2013.0,2.35,117.0,17738.0,5000000.0,8.0,27296514.0
3300000.0,10203437.0,25801570.0,38356892.0,2015.0,2.35,83.0,11771.0,3300000.0,5.2,25799043.0
9000000.0,235488.0,25544867.0,39723096.0,2000.0,2.35,113.0,1997.0,9000000.0,8.5,25530884.0
5000000.0,12005402.0,27695246.0,44459951.0,2013.0,2.35,104.0,2071.0,5000000.0,6.5,27689474.0
5000000.0,10061132.0,24148068.0,26986174.0,2006.0,1.85,97.0,2990.0,5000000.0,7.4,24138847.0
5000000.0,215681.0,21995263.0,109280263.0,2000.0,1.85,110.0,1122.0,5000000.0,7.7,21994911.0
5000000.0,552788.0,21506546.0,26474920.0,2013.0,1.85,103.0,8375.0,5000000.0,7.4,21501098.0
5000000.0,6027105.0,19438638.0,19438638.0,1991.0,1.85,94.0,2523.0,5000000.0,5.1,19281235.0
3500000.0,694126.0,20659423.0,20659423.0,1982.0,2.35,102.0,854.0,3500000.0,7.3,51229096.596423015
5000000.0,4470489.0,19440089.0,19440089.0,1999.0,1.33,77.0,2908.0,5000000.0,5.0,19421271.0
5000000.0,29396.0,19868354.0,19868354.0,1997.0,1.85,134.0,428.0,5000000.0,7.2,20733485.0
5000000.0,7011631.0,24816118.0,25804448.0,2011.0,1.85,90.0,15710.0,5000000.0,6.4,24809547.0
35000000.0,7353922.0,19206207.0,25070261.0,2016.0,2.35,134.0,2410.0,44864314.55348956,7.1,19097994.0
4500000.0,5894607.0,23047939.0,23261485.0,1998.0,1.85,104.0,2868.0,4500000.0,5.6,23031390.0
5000000.0,5655658.0,16025437.0,19260537.0,2001.0,1.85,95.0,3300.0,5000000.0,6.2,16017403.0
5000000.0,8632820.0,21321100.0,41898409.0,2014.0,1.85,93.0,1410.0,5000000.0,6.1,21197315.0
5000000.0,7485346.0,17390770.0,17534314.0,2014.0,1.85,106.0,2840.0,5000000.0,5.2,17382982.0
6000000.0,3287846.0,14842388.0,14842388.0,1997.0,1.85,109.0,3843.0,6000000.0,7.3,14821531.0
5000000.0,197000.0,18754371.0,44779195.0,2014.0,1.85,101.0,19673.0,5000000.0,7.5,18656400.0
5000000.0,2525360.0,14905359.0,19905359.0,1981.0,1.85,99.0,14306.0,5000000.0,6.4,51229096.596423015
5000000.0,6251310.0,14343976.0,14343976.0,1989.0,1.85,100.0,1327.0,5000000.0,4.5,14343976.0
5000000.0,597362.0,241438208.0,368744044.0,2002.0,1.85,95.0,1495.0,5000000.0,6.6,241437427.0
5000000.0,263002.0,14124284.0,31724284.0,2012.0,2.35,94.0,12306.0,5000000.0,5.3,14123773.0
5000000.0,7308529.0,15116634.0,15116634.0,1995.0,1.85,93.0,1227.0,5000000.0,4.9,15126948.0
2000000.0,408091.0,13839658.0,33616692.0,2001.0,1.85,106.0,361.0,2000000.0,7.7,13622333.0
5240000.0,3300000.0,13542874.0,30079310.0,2004.0,2.35,99.0,1686.0,4000000.0,8.0,13464388.0
5000000.0,5423315.0,13559812.0,15418749.0,2008.0,1.85,82.0,4856.0,5000000.0,3.8,13350177.0
5000000.0,232184.0,12408986.0,12408986.0,1996.0,2.35,135.0,11400.0,5000000.0,7.6,13269963.0
5000000.0,6831250.0,17768757.0,17768757.0,1988.0,1.85,88.0,1136.0,5000000.0,5.9,17768000.0
5000000.0,3373779.0,12947763.0,12947763.0,1986.0,2.35,89.0,1160.0,5000000.0,6.2,12947763.0
5000000.0,4295300.0,12232628.0,12232628.0,1983.0,1.85,107.0,2383.0,5000000.0,6.3,12200000.0
5000000.0,8704271.0,17687709.0,26236153.0,2011.0,1.33,86.0,1520.0,5000000.0,5.2,17683670.0
8000000.0,219190.0,12062558.0,16580250.0,2008.0,2.35,91.0,2528.0,8000000.0,6.9,12055108.0
16200000.0,8111264.0,27288872.0,54418872.0,2015.0,1.85,103.0,259.0,5000000.0,6.8,27285953.0
8000000.0,2955641.0,14056528.0,14056528.0,1982.0,1.85,90.0,23714.0,8000000.0,6.2,51229096.596423015
5000000.0,5900528.0,11686940.0,22227514.0,2016.0,2.1109335038363177,92.0,2848.0,5000000.0,3.5,11675178.0
5000000.0,5314278.0,10572742.0,10726909.0,2009.0,1.85,99.0,2269.0,8000000.0,6.1,10572742.0
5000000.0,4294232.0,9669521.0,10414738.0,2016.0,2.1109335038363177,96.0,3552.0,5000000.0,4.5,9658370.0
5000000.0,4233304.0,9631153.0,16643191.0,2000.0,1.85,82.0,315.0,5000000.0,5.9,9628751.0
5000000.0,345136.0,8940582.0,10275509.0,2004.0,1.85,92.0,5668.0,5000000.0,6.9,8786715.0
4560000.0,461363.0,8544975.0,34883010.0,2003.0,2.35,112.0,253.0,6000000.0,7.7,3432342.0
15000000.0,3020159.0,7288451.0,8704851.0,2001.0,1.85,90.0,3004.0,5000000.0,5.3,6755271.0
5000000.0,2251831.0,6157157.0,6157157.0,1989.0,1.85,150.0,3942.0,5000000.0,7.0,6157157.0
5000000.0,125561.0,5502773.0,5502773.0,1998.0,1.85,91.0,2691.0,5000000.0,6.6,5480318.0
5000000.0,118003.0,5313300.0,5480653.0,2001.0,1.85,95.0,5245.0,5000000.0,6.4,5308707.0
5000000.0,136046.0,5010163.0,9760107.0,2009.0,2.35,97.0,19404.0,5000000.0,7.9,5009677.0
3800000.0,31149.0,3263585.0,3263585.0,1997.0,2.35,112.0,2820.0,5000000.0,7.7,4306697.0
4720000.0,308895.0,3951596.0,43803417.0,2010.0,2.35,122.0,416.0,4000000.0,7.2,3950029.0
5000000.0,278075.0,4078607.0,4628553.0,2008.0,2.35,110.0,25676.0,5000000.0,6.8,4040588.0
5000000.0,819476.0,3792188.0,3792188.0,1982.0,2.1109335038363177,87.0,1324.0,5000000.0,6.2,51229096.596423015
5000000.0,31592.0,3049135.0,3049135.0,1994.0,2.35,108.0,14574.0,5000000.0,7.4,3049135.0
5000000.0,2035273.0,4842699.0,4842699.0,2015.0,2.35,121.0,6617.0,5000000.0,4.6,4700361.0
5000000.0,791676.0,2711643.0,2820490.0,2010.0,2.35,97.0,10517.0,5000000.0,6.4,2711210.0
5000000.0,434840.0,2087471.0,2087471.0,1998.0,1.85,116.0,1209.0,5000000.0,7.0,1980338.0
5000000.0,64661.0,1082715.0,8203235.0,2004.0,2.35,94.0,24994.0,5000000.0,7.7,1082044.0
5000000.0,46302.0,1050861.0,1055987.0,1992.0,1.85,103.0,1201.0,5000000.0,6.8,1100000.0
5000000.0,53778.0,2229058.0,5144717.0,2010.0,1.85,91.0,1582.0,5000000.0,7.0,2221809.0
5000000.0,15163.0,742898.0,782606.0,2003.0,1.85,98.0,5185.0,5000000.0,6.3,296665.0
5000000.0,87984.0,3220371.0,3769214.0,2015.0,2.35,95.0,1836.0,5000000.0,7.1,3219029.0
5000000.0,61043.0,418689.0,648183.0,2006.0,2.35,88.0,1665.0,5000000.0,5.6,51229096.596423015
5000000.0,461179.0,846704.0,846704.0,2014.0,2.1109335038363177,99.0,3382.0,5000000.0,4.4,830210.0
7000000.0,124118.0,560069.0,560069.0,1996.0,1.85,91.0,648.0,7000000.0,7.1,1040879.0
6000000.0,101176.0,339379.0,339379.0,1996.0,2.35,97.0,13718.0,5000000.0,6.1,326308.0
5000000.0,4584.0,127564.0,282687.0,2008.0,1.85,90.0,4987.0,5000000.0,7.3,124720.0
2000000.0,13092.0,100590.0,100590.0,1998.0,1.85,90.0,3207.0,2000000.0,6.2,99147.0
5000000.0,84733.0,84733.0,84733.0,2004.0,1.85,95.0,2984.0,5000000.0,4.6,51229096.596423015
5000000.0,25427560.0,65206105.0,98450062.0,2015.0,1.85,94.0,1010.0,5000000.0,6.2,65069140.0
5000000.0,25628.0,65388.0,784604.0,2007.0,1.85,90.0,408.0,5000000.0,6.2,65087.0
5000000.0,9018.0,16670.0,16670.0,2004.0,2.35,103.0,1789.0,5000000.0,3.3,16066.0
5000000.0,7556.0,7556.0,7556.0,2015.0,2.1109335038363177,91.0,117.0,5000000.0,4.2,51229096.596423015
5000000.0,37440.0,58293.0,546149.0,2014.0,2.1109335038363177,105.0,1986.0,5000000.0,7.5,37440.0
3800250.0,53218.0,617403.0,7354478.0,2006.0,1.85,113.0,92.0,84450000.0,7.4,617228.0
4720000.0,20916.0,276901.0,18164139.0,2009.0,1.85,99.0,1519.0,4000000.0,7.3,274385.0
1000000.0,28139.0,24444121.0,24444121.0,1996.0,1.85,148.0,3967.0,890000.0,8.0,24475416.0
3930000.0,95933.0,209696.0,6879667.0,2011.0,2.35,107.0,2363.0,3000000.0,6.5,51229096.596423015
4800000.0,19556099.0,47326473.0,81979826.0,2005.0,2.35,93.0,2990.0,4800000.0,5.9,47277326.0
3668000.0,60886.0,1253413.0,3931982.0,2005.0,2.35,94.0,3690.0,2800000.0,6.8,1247453.0
5000000.0,52041.0,1730296.0,3741098.0,2011.0,2.35,121.0,1520.0,5000000.0,7.4,1729969.0
4700000.0,282652.0,1705139.0,1705139.0,1988.0,1.85,118.0,2545.0,4700000.0,6.7,1705139.0
4700000.0,2822439.0,8025872.0,8025872.0,1986.0,1.85,101.0,302.0,4700000.0,5.5,8025872.0
4800000.0,313958.0,779188.0,10636239.0,2013.0,1.85,90.0,34779.0,4800000.0,5.7,778565.0
4600000.0,30372.0,514237.0,6803887.0,2010.0,1.85,100.0,143.0,4600000.0,7.2,513836.0
4600000.0,22311.0,435746.0,1432799.0,2007.0,1.85,97.0,15093.0,4600000.0,5.9,434417.0
4500000.0,8570007.0,81198894.0,81198894.0,1984.0,1.85,96.0,3113.0,4500000.0,6.7,81200000.0
4400000.0,138486.0,52700832.0,245700832.0,1994.0,1.66,117.0,1862.0,4500000.0,7.1,52700832.0
4500000.0,2545674.0,27092880.0,27092880.0,1982.0,1.85,90.0,5002.0,4500000.0,7.2,51229096.596423015
5000000.0,108865.0,13084595.0,23932055.0,2002.0,2.35,108.0,26050.0,15000000.0,7.7,13060843.0
4500000.0,900902.0,3802260.0,3802260.0,1996.0,1.85,109.0,3668.0,4500000.0,7.4,3798532.0
4500000.0,64770.0,3635482.0,7390108.0,2000.0,1.37,102.0,2235.0,4500000.0,8.4,3609278.0
5000000.0,4311083.0,10429707.0,10536956.0,2014.0,2.35,98.0,2705.0,5000000.0,5.4,10429707.0
6000000.0,110494.0,1478493.0,6979093.0,2001.0,2.35,133.0,17040.0,4500000.0,8.1,727883.0
4500000.0,37268.0,623983.0,623983.0,1997.0,1.85,122.0,48.0,4500000.0,7.8,713413.0
2000000.0,15160.0,411119.0,685608.0,2002.0,1.85,106.0,2110.0,2000000.0,6.8,410241.0
4500000.0,30507.0,281447.0,807162.0,2009.0,1.85,98.0,5041.0,44864314.55348956,6.5,278821.0
3528000.0,9850.0,211667.0,23834149.0,2005.0,2.35,112.0,907.0,4200000000.0,7.7,211667.0
4500000.0,34046.0,707885.0,1830863.0,2010.0,1.85,120.0,53.0,44864314.55348956,6.4,706622.0
4550000.0,15502.0,51957.0,1230135.0,2006.0,2.35,110.0,398.0,35000000.0,7.3,49413.0
4500000.0,59946.0,108595.0,2425535.0,2009.0,2.35,104.0,15860.0,4500000.0,5.9,108229.0
4500000.0,8691.0,11774.0,267476.0,2014.0,2.1109335038363177,103.0,3089.0,4500000.0,5.8,8691.0
3930000.0,20321.0,26650.0,7708312.0,2012.0,2.35,112.0,4810.0,3000000.0,6.1,26345.0
3500000.0,137418.0,20779666.0,41062976.0,2002.0,2.35,101.0,497.0,6000000.0,7.6,20772796.0
1950000.0,199228.0,199228.0,230422.0,2009.0,2.35,133.0,1045.0,150000000.0,7.2,199228.0
150000000.0,15315435.0,35088320.0,128388320.0,2015.0,2.35,111.0,21404.0,150000000.0,5.8,34964818.0
4200000.0,86985.0,1502188.0,50336279.0,2004.0,1.85,104.0,206.0,4200000.0,6.5,1487477.0
3013000.0,101107.0,62548947.0,62548947.0,1992.0,2.35,112.0,2412.0,2300000.0,7.3,62549000.0
2500000.0,7623988.0,111289673.0,111289673.0,1981.0,1.85,94.0,582.0,4000000.0,6.2,105500000.0
4000000.0,43757.0,101740.0,386078.0,2009.0,2.35,90.0,1951.0,4000000.0,5.0,101055.0
114000.0,5452.0,236452.0,236452.0,1968.0,1.85,96.0,403.0,114000.0,8.0,51229096.596423015
4000000.0,925087.0,44585453.0,118685453.0,2003.0,1.85,101.0,32015.0,4000000.0,7.8,44566004.0
140000000.0,24115934.0,65014513.0,268175631.0,2014.0,2.35,150.0,26489.0,140000000.0,6.1,65007045.0
4000000.0,110552.0,31273922.0,45011434.0,2001.0,2.35,112.0,13707.0,4000000.0,7.1,31252964.0
3600000.0,70864.0,32029928.0,32029928.0,1995.0,1.66,111.0,14823.0,3600000.0,7.6,31968347.0
4000000.0,4403169.0,14237880.0,14237880.0,1985.0,1.85,108.0,2020.0,4000000.0,7.3,51229096.596423015
4000000.0,14910105.0,35423380.0,52425855.0,2015.0,2.35,91.0,4807.0,4000000.0,4.6,35385560.0
4000000.0,491971.0,20811365.0,34758951.0,2010.0,1.85,106.0,18645.0,3500000.0,7.1,20803237.0
4000000.0,4827903.0,13008928.0,13008928.0,1988.0,2.35,93.0,837.0,4000000.0,7.3,13008928.0
5000000.0,7728354.0,15179302.0,25051865.0,2013.0,2.35,93.0,46868.0,5000000.0,4.0,15152879.0
4000000.0,387618.0,25352281.0,48137666.0,2014.0,1.85,165.0,673.0,4000000.0,8.0,25359200.0
4000000.0,3003000.0,10525717.0,39220946.0,2006.0,1.85,96.0,20132.0,4000000.0,6.7,10515579.0
100000000.0,68532960.0,180011740.0,362211740.0,2001.0,2.35,119.0,2776.0,100000000.0,5.7,180011740.0
7000000.0,2875067.0,10097538.0,10229331.0,2001.0,1.85,93.0,955.0,4000000.0,4.6,10097096.0
3400000.0,3684704.0,9832166.0,9832166.0,2000.0,1.85,82.0,3354.0,6000000.0,4.0,9821335.0
3200000.0,128973.0,8291572.0,10464788.0,2003.0,2.35,101.0,3086.0,3200000.0,7.0,8243880.0
4000000.0,3600000.0,7836393.0,10639686.0,2006.0,1.85,81.0,50831.0,4000000.0,5.9,7825820.0
7000000.0,4392403.0,7557877.0,7557877.0,1995.0,1.85,82.0,1002.0,44864314.55348956,4.6,7557877.0
25000000.0,6842220.0,14744435.0,21500813.0,2010.0,2.35,107.0,2537.0,25000000.0,4.8,14637490.0
4012000.0,233323.0,7161284.0,78638987.0,2007.0,2.35,105.0,954.0,3400000.0,7.5,7159147.0
4000000.0,8843875.0,17329486.0,25358716.0,2014.0,1.85,86.0,4073.0,4000000.0,4.7,17314483.0
4000000.0,2532410.0,6532619.0,11832822.0,2002.0,1.85,110.0,19928.0,4000000.0,6.7,6525762.0
4000000.0,427733.0,4257354.0,4257354.0,1995.0,1.85,110.0,7921.0,4000000.0,6.7,4301331.0
4000000.0,182306.0,4059680.0,9304609.0,2002.0,1.85,104.0,2251.0,4000000.0,7.1,4046737.0
7500000.0,2300000.0,3825421.0,5345083.0,2003.0,1.85,96.0,972.0,8000000.0,2.7,3713002.0
4000000.0,80547.0,3468572.0,3468572.0,1988.0,1.85,110.0,1966.0,4000000.0,7.3,3468572.0
4000000.0,37990.0,2923982.0,2923982.0,1996.0,1.85,84.0,3559.0,4000000.0,7.6,2892582.0
4000000.0,1339575.0,2924635.0,2924635.0,1999.0,1.85,94.0,2662.0,4000000.0,5.8,2800000.0
4000000.0,247000.0,2429367.0,3748295.0,2007.0,2.55,93.0,776.0,4000000.0,6.5,2426851.0
4000000.0,85327.0,1328679.0,2138742.0,2005.0,2.35,96.0,1208.0,4000000.0,6.6,1325073.0
4000000.0,204230.0,1104682.0,1874460.0,2011.0,1.85,88.0,4777.0,4000000.0,6.2,51229096.596423015
4000000.0,126449.0,866999.0,866999.0,2005.0,1.85,101.0,1215.0,4000000.0,6.9,864959.0
4000000.0,76222.0,2672413.0,4426444.0,2011.0,2.35,102.0,48.0,4000000.0,8.5,2601847.0
4000000.0,301856.0,563711.0,563711.0,2002.0,1.85,99.0,3130.0,4000000.0,7.0,562059.0
4000000.0,50354.0,164022.0,164022.0,1999.0,1.78,106.0,4343.0,4000000.0,5.4,399793.0
4000000.0,105881.0,373375.0,2431443.0,2013.0,2.35,117.0,13607.0,4000000.0,6.9,371897.0
3000000.0,56240.0,375261.0,375261.0,1997.0,2.35,99.0,975.0,3000000.0,6.6,302204.0
4000000.0,63792.0,345704.0,345704.0,1987.0,1.85,102.0,11083.0,1300000.0,5.9,354704.0
1500000.0,21359.0,268117.0,268117.0,2000.0,1.85,85.0,2282.0,1500000.0,6.3,265107.0
4000000.0,29010.0,187152.0,187152.0,1999.0,1.85,86.0,2805.0,4000000.0,6.3,185577.0
4000000.0,51105.0,154356.0,5104868.0,2013.0,2.35,120.0,824.0,4000000.0,7.7,100412.0
4000000.0,58214.0,120016.0,595802.0,2010.0,2.35,106.0,916.0,9500000.0,7.0,58214.0
14000000.0,9128.0,75228.0,75228.0,2000.0,1.85,103.0,1403.0,14000000.0,6.3,75078.0
3275000.0,13276.0,65748.0,65748.0,1998.0,2.1109335038363177,93.0,643.0,2500000.0,5.9,64359.0
16000000.0,119806.0,318982.0,1575749.0,2013.0,2.35,112.0,25269.0,16000000.0,6.2,317125.0
4000000.0,1242.0,2143.0,2143.0,1998.0,2.35,100.0,5796.0,4000000.0,5.0,51229096.596423015
4000000.0,22401.0,153256.0,9832663.0,2002.0,1.85,113.0,387.0,4000000.0,7.7,146402.0
650000.0,7258.0,33245.0,405380.0,2010.0,2.35,98.0,1038.0,650000.0,6.5,18469.0
4000000.0,12836.0,46362.0,46362.0,1997.0,1.85,92.0,20135.0,4000000.0,5.8,12836.0
4000000.0,3324.0,20262.0,779835.0,2014.0,2.35,106.0,629.0,4000000.0,6.1,20262.0
4000000.0,8464.0,8464.0,659937.0,2011.0,2.35,119.0,10984.0,4000000.0,6.0,51229096.596423015
3040000.0,1545.0,6334.0,6334.0,2012.0,2.35,93.0,242.0,4000000.0,5.2,4063.0
100000000.0,11203815.0,26410477.0,94061311.0,2016.0,2.35,141.0,13391.0,100000000.0,6.0,51229096.596423015
3977000.0,1192593.0,200852579.0,402352579.0,1939.0,1.37,226.0,1862.0,3977000.0,8.2,198655278.0
4000000.0,40763.0,155271.0,438165.0,2014.0,2.35,104.0,1281.0,4000000.0,6.0,143653.0
3800000.0,3520.0,20807.0,20807.0,1965.0,2.35,152.0,2888.0,3800000.0,6.8,14873.0
1440000.0,31405.0,539285.0,1178175.0,2005.0,2.35,115.0,222.0,8000000.0,7.5,51229096.596423015
3500000.0,13265.0,44462.0,44462.0,2009.0,2.35,95.0,2658.0,3500000.0,6.8,37606.0
3800000.0,5955.0,20930.0,346851.0,2009.0,2.35,99.0,298.0,3800000.0,6.9,19959.0
2620000.0,100803.0,2706659.0,13407101.0,2006.0,1.85,109.0,5977.0,2000000.0,6.9,2706659.0
30000000.0,21856389.0,63686397.0,135710029.0,2011.0,2.35,113.0,17151.0,30000000.0,6.9,61094903.0
3500000.0,176585.0,45950122.0,257938649.0,1997.0,1.85,91.0,2323.0,3500000.0,7.2,45857453.0
3500000.0,6589341.0,27467564.0,28215918.0,1995.0,1.85,97.0,3455.0,3500000.0,7.3,27900000.0
3500000.0,3816393.0,27912072.0,27912072.0,1993.0,1.85,97.0,3036.0,3500000.0,7.5,27900000.0
3500000.0,3584077.0,14000000.0,14000000.0,1987.0,1.85,85.0,3617.0,3500000.0,6.0,14000000.0
4000000.0,8800230.0,25138705.0,40423945.0,2015.0,1.66,92.0,1122.0,3500000.0,6.8,25138292.0
3500000.0,3310349.0,10317779.0,10317779.0,1998.0,1.85,93.0,987.0,3500000.0,3.9,10305534.0
3500000.0,2088492.0,9538948.0,9538948.0,1996.0,1.85,96.0,995.0,3500000.0,6.1,9449219.0
10000000.0,75508.0,6451628.0,6451628.0,1998.0,2.35,105.0,4238.0,3500000.0,7.5,6390032.0
2000000.0,167866.0,6391436.0,42629597.0,2009.0,2.35,129.0,1044.0,2000000.0,8.2,20167424.0
3500000.0,1700000.0,5000000.0,5000000.0,1985.0,1.85,87.0,1592.0,3500000.0,7.2,51229096.596423015
3600000.0,807260.0,5923044.0,5923044.0,1987.0,1.85,37.0,1347.0,3600000.0,7.8,5923044.0
7000000.0,1506233.0,3313583.0,3313583.0,2001.0,1.85,81.0,2238.0,3000000.0,5.2,3293258.0
3500000.0,305308.0,894410.0,894410.0,1998.0,1.85,106.0,222.0,3500000.0,6.8,886410.0
2189000.0,5585.0,253444.0,5341098.0,2010.0,1.85,103.0,44.0,19900000.0,7.0,252652.0
3500000.0,36938.0,221096.0,563611.0,2006.0,1.85,101.0,3574.0,3500000.0,6.5,220234.0
68000000.0,12750297.0,35353000.0,68267862.0,2012.0,2.35,102.0,2486.0,68000000.0,5.7,34350553.0
3500000.0,28091.0,107492.0,113783.0,2005.0,1.85,98.0,20009.0,3500000.0,6.4,101228.0
3500000.0,56448.0,97446.0,97446.0,2004.0,2.35,91.0,6380.0,3500000.0,5.3,96793.0
3500000.0,123839.0,182695.0,182695.0,2016.0,1.85,105.0,1043.0,3500000.0,4.7,123777.0
3500000.0,12233.0,29233.0,29233.0,2015.0,2.1109335038363177,100.0,24.0,3500000.0,7.0,29233.0
8000000.0,137492.0,77437223.0,127392693.0,2005.0,1.85,80.0,11218.0,8000000.0,7.6,77413017.0
3500000.0,561906.0,5354039.0,19504039.0,2011.0,1.85,107.0,22834.0,3500000.0,7.1,5354039.0
3000000.0,1319286.0,2926565.0,3982459.0,2008.0,1.66,92.0,3608.0,3000000.0,6.5,2926565.0
3300000.0,135388.0,13092000.0,48982041.0,2014.0,2.4,107.0,26495.0,3300000.0,8.5,13092000.0
594000.0,88292.0,7564459.0,30680793.0,2002.0,1.85,135.0,1211.0,3300000.0,8.7,7563397.0
3800000.0,43045.0,613308.0,15843274.0,2012.0,2.35,115.0,216.0,3800000.0,8.3,610968.0
3300000.0,2072473.0,20605209.0,20618717.0,1983.0,1.85,94.0,2076.0,4000000.0,8.1,51229096.596423015
3300000.0,1328448.0,8070537.0,12083296.0,2006.0,1.85,91.0,2747.0,3300000.0,7.4,8108247.0
2620000.0,7680.0,12044.0,12044.0,1999.0,2.1109335038363177,92.0,2020.0,2000000.0,6.4,7680.0
3000000.0,139066.0,6529624.0,12594630.0,2004.0,1.85,101.0,308.0,3000000.0,7.5,6517198.0
3200000.0,141340.0,5790894.0,14311701.0,2010.0,1.85,105.0,2016.0,3200000.0,7.2,5776314.0
3200000.0,54556.0,56131.0,719135.0,2005.0,2.35,95.0,170118.0,3200000.0,6.4,51229096.596423015
3000000.0,276538.0,141600000.0,141600000.0,1978.0,1.85,109.0,3468.0,3000000.0,7.6,141600000.0
1965000.0,262673.0,16491080.0,16593356.0,1996.0,1.85,94.0,3559.0,3500000.0,8.2,16501785.0
13000000.0,11053832.0,38182790.0,38182790.0,2000.0,1.85,115.0,1964.0,3000000.0,6.6,38168022.0
3000000.0,40678424.0,84752907.0,177512032.0,2010.0,1.85,98.0,1081.0,3000000.0,5.7,84749884.0
3000000.0,148971.0,24792251.0,55257450.0,1998.0,2.35,91.0,1965.0,3000000.0,7.4,24788807.0
4000000.0,209148.0,21576018.0,58011975.0,2002.0,1.85,120.0,1779.0,4000000.0,8.0,21244913.0
3000000.0,2865475.0,29999213.0,29999213.0,1985.0,1.85,87.0,1472.0,2200000.0,5.4,30000000.0
3000000.0,42970.0,20966644.0,21040317.0,1985.0,1.66,117.0,1665.0,3000000.0,7.4,20966644.0
3000000.0,34058360.0,64473115.0,89328627.0,2013.0,2.35,85.0,3708.0,3000000.0,5.7,64423650.0
3000000.0,18007634.0,48086903.0,82515113.0,2012.0,2.35,110.0,2239.0,3000000.0,6.8,48056940.0
3000000.0,7374049.0,19184820.0,19184820.0,2002.0,1.85,113.0,159.0,3000000.0,5.4,19184015.0
3000000.0,4878632.0,23144499.0,23144499.0,1997.0,1.85,98.0,4277.0,3000000.0,5.1,24629916.0
16000000.0,8240752.0,17052128.0,68411275.0,2000.0,1.85,93.0,373.0,16000000.0,5.6,51229096.596423015
3000000.0,6750837.0,19472057.0,19472057.0,1986.0,1.85,86.0,1862.0,3000000.0,5.9,19472057.0
3000000.0,4474336.0,15369573.0,15369573.0,1990.0,1.85,100.0,1441.0,3000000.0,5.3,15369573.0
3000000.0,7552190.0,15935068.0,15935068.0,1993.0,1.85,91.0,2899.0,2500000.0,4.3,15935068.0
3000000.0,6516000.0,11718595.0,12051924.0,2005.0,1.85,100.0,2165.0,3000000.0,7.2,11694528.0
2000000.0,67003.0,229094.0,1295574.0,2015.0,1.66,84.0,14696.0,44864314.55348956,6.9,229094.0
3000000.0,2905293.0,11052713.0,11052713.0,1985.0,2.1109335038363177,97.0,1163.0,3000000.0,6.6,51229096.596423015
3000000.0,4111043.0,10027047.0,10172519.0,2009.0,1.85,84.0,4815.0,3000000.0,5.9,10017041.0
3000000.0,2527909.0,9017070.0,9017070.0,1999.0,1.85,94.0,1936.0,44864314.55348956,5.2,9016377.0
3000000.0,3109924.0,7061128.0,7403491.0,2006.0,1.85,99.0,2321.0,3000000.0,3.0,7059537.0
3000000.0,246914.0,8114627.0,20994648.0,2013.0,1.85,109.0,328.0,3000000.0,7.9,8114507.0
3000000.0,2709160.0,7888703.0,7888703.0,1987.0,1.85,95.0,1389.0,3000000.0,3.2,7888703.0
3000000.0,3012285.0,7282851.0,7282851.0,1988.0,1.85,97.0,1395.0,3000000.0,6.5,7282851.0
3000000.0,183772.0,5853194.0,7777790.0,2002.0,1.85,90.0,2510.0,3000000.0,7.0,5844929.0
2489000.0,53569.0,4177818.0,4177818.0,1999.0,1.85,96.0,1616.0,1900000.0,6.9,4170647.0
3000000.0,2181379.0,4159986.0,4775009.0,2000.0,1.85,82.0,858.0,3000000.0,4.4,4142507.0
3000000.0,53499.0,4109095.0,4109095.0,1996.0,1.85,109.0,1292.0,3000000.0,6.0,4109095.0
3000000.0,118123.0,4033574.0,4313829.0,2010.0,2.35,90.0,3692.0,44864314.55348956,6.6,4033268.0
3000000.0,526633.0,526633.0,527081.0,1971.0,1.33,89.0,1011.0,3000000.0,7.8,51229096.596423015
3000000.0,1747317.0,3902679.0,3902679.0,1993.0,1.66,98.0,1806.0,3000000.0,5.3,3902679.0
3000000.0,2024516.0,3602884.0,3602884.0,1997.0,1.85,95.0,1363.0,3000000.0,5.3,3559990.0
4500000.0,89499.0,3288164.0,3706652.0,2001.0,1.85,104.0,12250.0,4500000.0,7.1,3287435.0
3500000.0,1603425.0,3117085.0,3117085.0,1999.0,1.85,87.0,9555.0,3500000.0,5.4,3071947.0
3300000.0,83863.0,3011195.0,3011195.0,1996.0,1.85,108.0,11459.0,3300000.0,6.9,2961991.0
3000000.0,76324.0,2912606.0,9891303.0,2005.0,2.35,94.0,278.0,3000000.0,7.3,2912363.0
2200000.0,130303.0,2982011.0,2982011.0,1998.0,1.85,134.0,36859.0,3000000.0,7.8,3000000.0
3000000.0,1079797.0,2255000.0,2255000.0,2003.0,1.85,89.0,539.0,3000000.0,6.6,2223990.0
3000000.0,846831.0,1826705.0,1882074.0,2014.0,2.35,102.0,43810.0,3000000.0,5.4,1821983.0
3000000.0,68957.0,707481.0,15002116.0,2003.0,2.35,120.0,852.0,3000000.0,8.4,2181290.0
3000000.0,1088873.0,2848578.0,3269546.0,2010.0,1.78,110.0,1567.0,3500000.0,6.3,2848578.0
